Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Sex
0.008384,0.005749,-0.006521,-0.009314,0.008642,0.008901,0.012107,0.010381,M
0.008118,0.00357,0.007616,-0.008732,0.012004,0.003649,0.008379,0.010923,F
-0.001755,-0.004993,-0.008387,-0.008839,0.01342,-0.001511,0.014893,0.011485,F
0.011151,-0.006587,-0.014461,0.008544,0.010271,0.004416,0.021872,0.006771,M
0.010137,-0.000848,-0.011762,0.00737,0.00477,0.001084,0.002255,0.006721,F
0.014452,0.005831,0.002559,-0.002937,0.006478,-0.000712,0.00453,0.006661,F
-0.001303,-0.024594,-0.011639,0.005794,0.003508,-0.003113,0.01362,-0.001807,F
0.006328,-0.009573,0.000033,-0.005537,0.011042,0.000679,0.022258,0.010161,F
0.0112,0.005373,-0.005017,0.011982,0.006214,-0.009227,0.002544,0.019869,F
0.016978,0.005469,-0.001692,0.001807,-0.007322,-0.021954,0.020568,0.013502,M
0.010842,0.000317,-0.013105,0.011646,0.018268,-0.006695,0.008612,0.008455,M
0.014195,-0.000316,-0.003005,-0.005056,0.003663,-0.002809,0.007602,0.002557,F
0.016065,0.000173,-0.020103,0.008803,0.002969,0.001817,-0.000843,-0.002063,F
0.003476,-0.017372,-0.017653,0.007973,0.000552,-0.009089,0.027278,0.017591,M
0.012299,-0.005074,-0.035868,0.002207,0.006178,-0.002171,0.019171,-0.006062,F
0.009544,0.002074,-0.003708,-0.008826,0.002272,0.002717,-0.004412,0.010452,F
0.01974,0.023285,0.012367,0.003168,0.008948,-0.007316,-0.020225,0.022798,F
0.012332,0.012392,0.002339,0.003608,0.005373,-0.011349,-0.016232,0.020124,M
0.015388,0.00084,-0.000538,-0.014235,0.004129,0.003623,0.012743,0.007114,F
0.015912,0.002239,0.001241,-0.026483,-0.001996,0.022882,0.010441,0.012394,F
-0.002748,-0.004845,-0.026141,0.001771,0.00013,-0.006013,-0.014476,0.014795,F
0.014291,-0.006214,-0.003719,0.009583,0.018471,-0.001461,0.007562,0.004921,F
0.011832,0.001578,0.000517,-0.000944,0.002383,0.006065,-0.001263,0.026056,M
0.032408,0.021272,-0.003599,-0.015248,-0.031115,-0.043295,0.029074,0.009825,F
-0.000057,-0.008408,-0.015212,-0.011319,-0.001988,-0.001755,-0.002985,0.012377,F
0.001629,-0.025141,-0.013838,0.008055,0.004533,-0.007954,0.022252,0.018863,M
0.002989,-0.017152,-0.019789,0.017868,-0.004165,-0.020015,-0.001806,0.012426,M
0.010641,0.014905,-0.006231,0.0028,0.013435,-0.012548,-0.016875,0.026586,F
0.011261,0.0049,-0.020237,0.012993,0.006773,-0.011546,-0.011777,0.027807,M
0.02378,-0.001127,-0.022107,0.000634,-0.031866,-0.028625,0.006901,0.012506,F
0.023888,0.000942,-0.019684,0.005684,-0.005335,-0.003156,0.010134,0.025768,M
0.038234,-0.006967,-0.020093,0.02342,-0.017637,-0.033235,0.037057,0.008835,F
0.019301,-0.022095,0.002555,0.004224,-0.029651,-0.004052,0.006464,0.02604,M
0.027532,-0.005034,-0.025028,-0.004838,-0.018106,-0.001074,-0.000405,-0.004182,F
0.045361,0.014108,-0.027932,0.011534,-0.05576,-0.012976,0.006458,0.030443,F
0.042649,0.007814,-0.005411,0.037324,-0.019048,-0.048275,-0.006908,0.035901,M
0.024389,-0.004598,-0.021837,0.017684,-0.005641,0.004669,-0.024618,0.03979,M
-0.015551,0.024193,-0.001829,0.028711,-0.029232,0.012007,0.007318,0.00291,I
-0.052276,0.020936,-0.006918,0.085164,0.060002,0.053299,-0.122791,0.022379,I
-0.01286,0.01497,0.007421,0.019734,-0.017601,0.009968,0.011124,0.003576,I
-0.013896,0.012608,0.00944,0.013087,-0.010181,0.005288,0.008237,0.003865,I
-0.006884,0.018328,-0.006438,0.004422,-0.002906,0.011922,0.010712,-0.010848,I
-0.008726,0.016418,0.002217,-0.00258,-0.001004,0.011643,0.01049,-0.003222,I
-0.009509,0.00743,0.007021,0.007442,0.00395,-0.001233,0.003992,-0.002332,I
-0.008101,0.008855,-0.002945,-0.007327,0.004473,0.012127,0.016947,-0.001228,I
-0.001693,0.009583,-0.002254,0.005165,0.010206,0.007156,0.013131,-0.012705,I
-0.0095,0.004393,0.009704,0.003464,0.006067,0.001201,0.011639,0.004116,I
0.00029,0.014086,0.009741,0.003703,0.010275,0.003477,0.007249,-0.00287,I
-0.002568,0.014797,0.007802,-0.009124,0.000279,-0.000455,0.015376,0.001537,I
-0.00126,0.009189,0.018838,-0.012657,0.004536,0.008673,0.013875,0.004133,I
0.004158,0.019014,-0.006887,-0.000992,0.01154,0.009168,0.010706,-0.004993,I
-0.002185,0.004399,0.008409,0.001965,0.010963,0.004935,0.013135,0.000728,I
-0.034947,-0.034929,-0.000262,0.025906,0.054649,0.058701,-0.032873,0.001548,I
0.001153,0.005634,-0.001684,0.000304,0.010036,0.00907,0.014353,-0.005054,I
-0.004459,0.008553,0.003463,-0.005728,0.010843,0.004608,0.001991,0.001186,I
-0.004907,0.008532,0.005389,-0.001685,0.016225,-0.004006,0.004074,0.00235,I
0.003484,0.010109,0.012898,0.004185,0.016767,0.005549,-0.001227,-0.001818,M
-0.002656,0.001905,0.003309,-0.004018,0.013885,0.004399,0.016629,0.002092,I
-0.003631,0.002672,0.000576,0.002025,0.017325,0.006786,0.00178,-0.001115,I
-0.005979,-0.001538,0.007119,0.002872,0.013194,-0.006101,0.006443,0.000677,M
0.003049,0.016092,-0.00602,0.001495,0.015378,0.004519,0.0002,0.002113,M
-0.009088,0.008178,-0.000303,-0.022495,0.014765,0.007636,0.003392,0.003202,I
-0.00848,0.011353,0.005726,-0.015278,0.011828,0.000811,-0.002395,0.012078,I
0.002322,0.0042,0.010423,-0.006758,0.013044,0.000626,0.007637,-0.004581,I
-0.0043,0.003096,0.009892,-0.007413,0.012615,-0.001727,0.001843,0.004664,I
0.00464,0.011378,-0.000121,0.003569,0.0207,-0.004243,-0.006448,-0.000667,F
0.004583,0.011593,0.002966,-0.010656,0.013029,0.004478,0.007447,0.010814,M
0.006087,0.002989,0.000864,0.010924,0.020761,-0.004617,0.013086,0.006826,M
-0.016033,-0.015274,-0.001713,0.006779,0.012382,-0.014122,0.008808,0.017436,F
0.00013,-0.003916,0.009153,-0.007093,0.019781,0.003893,0.013316,0.004447,I
0.006244,0.006536,-0.010953,0.009681,0.024202,-0.005278,0.006433,-0.003897,F
0.00375,-0.004554,0.014178,-0.011558,0.01517,0.015108,0.010814,0.004653,I
0.000638,-0.011082,0.006901,0.0013,0.013469,-0.000493,0.012204,0.005549,M
-0.006694,-0.000478,-0.01853,-0.015689,0.010541,0.002917,0.003548,0.004567,F
0.012263,0.011549,0.002368,0.014738,0.020009,-0.000795,-0.014025,0.003388,M
-0.003337,0.004487,0.009703,-0.016682,0.013861,0.000007,-0.00305,0.014585,F
0.017215,0.010722,-0.014943,-0.005036,0.022462,0.014331,0.006799,-0.01515,F
0.014946,0.004706,0.008461,-0.001164,0.019976,0.005156,0.009157,0.000989,M
0.006748,0.007518,-0.000899,-0.003865,0.018737,-0.001135,0.008507,0.014934,F
0.003192,-0.003797,0.024584,-0.020751,0.01577,0.012221,0.009714,0.015937,F
0.013759,0.009013,0.003653,-0.012804,0.021725,0.013574,0.0033,-0.000402,M
0.009662,0.000702,0.00265,0.007131,0.017063,0.000847,-0.001874,0.005784,M
0.000166,-0.008758,-0.017797,-0.001096,0.00989,-0.001648,0.017901,0.009177,F
0.028778,0.034204,0.01695,-0.012959,0.009537,-0.008798,0.000092,0.010078,F
0.009537,0.001099,-0.005725,-0.007347,0.001748,0.014653,-0.002397,0.007586,M
-0.003808,-0.018216,-0.004006,0.008632,0.027418,0.005009,0.004082,0.004838,M
0.013539,0.029984,-0.045973,0.030684,-0.019718,-0.007454,-0.048461,0.023931,M
0.005061,-0.019298,-0.015974,0.007354,0.00736,-0.000303,0.016287,-0.002931,F
-0.001098,0.002465,-0.00928,-0.000671,0.026485,-0.014531,-0.001366,0.012863,F
0.011018,0.025935,0.020629,0.009352,0.025334,-0.014143,-0.023228,0.040543,M
0.009383,0.013977,0.009782,0.001943,0.026178,-0.012453,-0.012502,0.016487,F
-0.008778,-0.021722,-0.024081,-0.000424,0.008182,-0.014442,0.018928,0.008881,M
0.011538,-0.005691,-0.004977,0.000099,0.013743,0.009666,0.003708,0.004358,M
0.010202,-0.007915,0.004239,0.000735,0.009651,0.000559,0.003335,0.007175,M
0.003586,0.007269,-0.016691,0.01071,0.014402,-0.009,-0.028075,0.010805,M
0.007551,-0.015832,-0.010374,0.002225,0.010105,0.006163,0.013958,0.005986,F
0.009789,-0.016641,0.008145,0.000081,0.005375,0.009158,0.006319,0.008935,M
0.026116,0.008718,0.007336,0.008122,0.00791,0.005615,-0.01771,-0.000812,M
0.018939,0.012802,-0.008312,0.000912,0.010636,0.009926,-0.020691,0.003398,M
0.014961,0.021689,0.022391,-0.01063,0.02644,-0.037752,0.013639,0.024256,M
0.00884,-0.022712,-0.020359,0.005092,0.012554,0.011844,0.017321,0.001115,M
0.007381,-0.004213,0.012016,0.008043,0.019204,-0.01082,-0.002947,0.026334,M
0.002644,-0.016899,-0.038372,0.007937,0.016243,-0.003203,0.015729,0.002006,F
0.023763,-0.019407,0.001042,0.016562,0.014998,0.01136,0.017375,-0.001042,M
0.013847,0.002208,-0.012906,-0.000848,0.019869,0.006314,-0.004517,0.006377,M
0.02065,0.005977,-0.016568,-0.001483,0.019323,0.004448,-0.003611,-0.007397,F
0.020478,0.007424,-0.003428,0.017616,0.017893,-0.006379,-0.010188,0.014267,M
0.010886,-0.003523,0.016058,-0.005004,0.017864,0.002378,-0.001722,0.021262,F
0.020549,0.004033,0.00081,0.00726,0.007365,-0.003796,-0.009026,0.014862,M
0.010196,-0.014999,-0.002824,0.002404,0.00337,-0.001127,0.011163,0.023386,F
-0.009441,-0.016842,-0.003713,-0.013892,0.009034,-0.00743,-0.006238,0.027998,M
0.016296,0.024731,0.015576,0.019468,0.014852,-0.027757,-0.057025,0.026535,M
0.010793,-0.011582,-0.026887,0.012043,0.008996,-0.007713,-0.013443,-0.005404,F
0.02123,0.003452,0.017415,0.004515,0.007809,-0.000205,-0.022228,0.021403,M
0.015933,0.003771,-0.000105,0.007584,0.012585,-0.003221,-0.024704,0.017749,M
0.017455,-0.002065,0.007293,0.018216,-0.000745,0.001294,-0.027981,0.040711,M
0.014329,-0.002536,0.000831,-0.01102,0.005119,-0.001555,-0.021036,0.00961,M
0.005032,-0.012931,0.00119,0.011212,0.003561,-0.030921,-0.00665,0.044304,F
-0.032313,-0.060281,-0.030976,0.040636,0.0425,0.067009,-0.067865,0.047773,M
0.031083,-0.000187,0.003237,0.018866,0.002817,-0.005422,-0.019168,0.025237,M
0.003318,-0.025079,-0.045436,0.018928,-0.006836,-0.034077,0.007243,0.02558,F
0.004135,-0.015754,-0.023131,0.029166,-0.011433,-0.026575,-0.021645,0.05643,M
-0.009935,0.026762,-0.002023,0.03877,-0.03513,0.01731,0.010405,0.001136,I
-0.015605,0.024225,-0.000395,0.030923,-0.032293,0.010385,0.008161,0.00361,I
-0.016759,0.022583,0.004276,0.019734,-0.025497,0.010225,0.009062,0.0096,I
-0.01298,0.017251,0.00345,0.017856,-0.01513,0.010004,0.01046,0.000597,I
-0.012139,0.013436,0.006396,0.009305,-0.00969,0.008908,0.009316,0.000149,I
-0.015687,0.014994,0.00887,0.009359,-0.009166,0.002663,0.005705,0.008041,I
-0.016785,0.013853,0.003153,0.00243,-0.008636,0.006829,0.008531,0.004285,I
-0.017844,0.003005,0.010973,0.012513,-0.007139,0.002388,0.008319,0.004529,I
-0.009964,0.011917,0.013444,0.004454,-0.007149,0.010843,0.015616,0.009205,I
-0.012847,0.011587,0.009943,0.004922,-0.001527,0.001506,0.007224,-0.000012,I
-0.024288,0.020286,-0.011599,-0.011554,-0.002129,-0.003409,-0.004506,-0.001342,I
-0.016231,0.007216,0.007567,0.003817,-0.004152,0.000794,0.009713,0.003553,I
-0.015831,0.020616,-0.009941,-0.003238,0.000878,-0.001645,0.001818,-0.001578,I
-0.011131,0.008234,0.016008,0.009403,0.001036,-0.001148,0.002624,-0.001605,I
-0.002966,0.017208,0.000339,0.00447,0.006122,0.005699,0.001741,-0.017483,I
-0.007296,0.01589,0.006452,0.004995,0.002937,0.001687,0.003456,-0.000434,I
-0.010163,0.005133,0.007559,-0.002185,-0.001503,0.006681,0.014837,-0.000598,I
0.00522,0.034456,-0.016476,0.027063,-0.022592,-0.058707,0.021839,0.003912,I
-0.009806,0.008661,0.00941,-0.001411,0.001885,0.005906,0.010137,-0.000089,I
-0.008174,0.007781,0.010496,0.005748,0.002768,0.005547,0.013716,0.005474,I
-0.007554,0.007689,0.009182,0.000264,0.00171,0.005681,0.006633,-0.006614,I
-0.008706,0.008551,-0.002802,-0.000471,0.003336,0.005136,0.008206,-0.012052,I
0.001207,0.015767,0.000036,0.003553,0.007195,0.010646,0.007903,-0.013611,I
-0.010367,0.009404,0.003518,-0.006624,0.004144,0.00378,0.007086,-0.006274,I
-0.010628,0.01037,0.006988,0.001354,0.000364,-0.005298,0.005078,0.002083,I
-0.005171,0.008498,-0.003103,-0.000574,0.007609,0.007925,0.012923,-0.008355,I
0.001421,0.010207,0.004168,-0.001196,0.007405,0.008845,0.002513,-0.018417,I
-0.013061,0.007835,0.01807,-0.002011,0.005894,-0.003251,-0.00218,0.013499,M
-0.003053,0.003267,0.020483,-0.000292,0.007189,0.011851,0.009387,0.004346,I
-0.002852,0.019052,0.019845,-0.003569,0.007294,-0.000484,-0.006819,0.007279,I
0.001205,0.012491,0.018309,0.005592,0.011813,0.001063,-0.000836,-0.000071,I
-0.005088,0.003571,0.014193,-0.000257,0.008118,-0.002253,0.011468,0.001123,I
-0.001817,0.014473,0.015775,-0.001691,0.011696,0.001868,0.000763,0.010557,I
-0.004611,-0.000826,0.006298,0.003749,0.004502,-0.005275,-0.002029,-0.01163,M
-0.003014,0.00196,0.00027,-0.005674,0.008964,0.008732,0.010586,-0.004674,I
-0.018035,-0.011081,0.008948,-0.015688,0.004025,0.041221,-0.011856,0.011219,I
-0.012237,-0.004807,0.011675,-0.00052,0.006415,-0.004955,-0.001,0.00407,I
0.002845,0.004509,0.019983,-0.012762,0.001097,0.012419,0.00166,0.002101,I
-0.007415,0.005984,0.015762,-0.012179,0.013429,0.003088,-0.004876,0.006246,I
-0.002164,0.019819,0.00616,-0.005605,0.008948,-0.008876,-0.006228,0.014602,I
-0.00968,-0.009363,0.002598,-0.011632,0.012327,0.003719,0.014229,-0.00194,F
0.012251,0.018803,-0.001485,-0.015766,0.002316,0.004148,0.018193,-0.001559,M
0.004285,0.001266,0.021514,-0.005187,0.013575,0.007455,0.010551,0.002416,I
-0.003653,-0.00476,0.018604,-0.015482,0.001028,0.005815,0.015565,0.014958,I
-0.003444,0.006045,-0.00191,-0.008926,0.01354,-0.001061,-0.004112,-0.005746,F
-0.004044,0.001225,0.010782,-0.000175,0.019017,0.015978,-0.010066,0.009336,I
-0.005588,-0.002613,0.031213,-0.004208,0.006973,0.000498,-0.003281,0.020469,I
0.000492,0.001947,-0.007402,-0.01145,0.005826,0.007829,0.00051,-0.008823,M
0.006173,-0.005397,-0.022236,-0.002338,-0.004612,0.010438,0.021604,-0.003589,F
-0.000496,-0.003951,0.005021,-0.011866,0.011784,0.006517,0.003087,-0.004077,I
0.003916,0.009218,0.007845,-0.001928,0.009478,-0.005608,-0.008785,0.004447,I
-0.001983,0.016236,0.001804,0.000533,0.018161,-0.013501,-0.014097,0.013496,I
-0.005108,-0.01698,0.002762,-0.006064,0.01253,0.003154,0.014163,-0.004525,I
0.018524,0.024508,-0.013158,0.000645,0.021758,0.00698,-0.010719,-0.018389,I
-0.001829,-0.012434,0.005479,-0.013922,0.007956,0.00811,0.006436,-0.008872,I
0.006549,0.020706,-0.022869,-0.002276,0.002368,-0.005197,-0.003661,0.008439,F
0.01039,0.010573,0.014893,-0.007198,0.014831,0.006067,-0.010714,-0.002287,I
0.009542,0.005279,0.027763,-0.014703,0.012724,0.011948,-0.012453,-0.004568,I
-0.002918,-0.011922,0.01353,-0.012904,0.000242,0.013009,-0.005363,0.005396,I
0.003401,0.00984,0.000878,0.004079,0.015003,-0.002639,-0.019299,0.006846,F
-0.009238,-0.012569,-0.007064,-0.000075,0.012348,-0.005659,0.007895,0.013703,F
-0.001011,0.001378,-0.008067,-0.002919,-0.011123,-0.00996,-0.003797,0.020669,M
0.009122,0.001829,-0.003347,0.006244,0.016842,-0.008626,-0.003753,-0.009704,F
-0.006336,-0.013589,0.015182,-0.011821,0.003716,0.009861,0.002385,0.022968,F
0.010082,-0.006991,0.011236,-0.014779,0.00608,0.019405,0.004093,-0.003203,I
0.007575,0.007877,0.004172,-0.019406,0.014118,0.009576,-0.00618,-0.002501,M
-0.007361,-0.01218,0.029043,-0.022179,0.012349,0.00499,0.007219,0.023649,I
0.009096,-0.006092,0.00177,0.004744,0.019295,0.002926,0.014435,0.00364,F
0.015562,0.010318,0.006414,-0.005432,0.020998,0.006491,-0.002846,-0.002405,M
0.015021,0.001395,0.001211,0.003515,0.01738,0.006791,-0.002954,-0.008462,M
0.014808,0.001115,0.001345,0.006629,0.016258,0.002327,-0.002893,-0.004755,M
0.027659,-0.021122,0.000232,0.032497,0.011566,0.012114,0.027746,-0.008517,M
-0.001537,-0.01074,-0.026361,-0.002864,0.010807,0.026054,-0.019376,-0.008047,M
0.008058,0.00586,0.023919,-0.012276,0.018225,-0.000797,-0.002199,0.015723,M
0.020305,0.023243,-0.034994,-0.002751,0.012674,-0.002265,-0.001797,-0.012746,M
0.000172,0.012542,-0.020578,0.009576,0.018947,-0.019074,-0.020836,0.013446,M
0.004982,-0.015248,0.033131,-0.004666,0.011404,0.002277,-0.001498,0.012826,F
0.006606,-0.000265,0.019538,-0.005262,0.012931,-0.006456,-0.004635,0.017636,F
0.013582,0.004522,0.020886,0.008492,0.013987,0.00161,-0.015036,0.023642,F
-0.054629,-0.091094,-0.06268,0.055336,0.039552,0.03902,-0.019105,0.014676,F
0.021546,0.003998,0.007443,0.006405,0.023154,0.00469,-0.006899,-0.004381,M
0.001114,-0.022654,-0.017622,0.006374,0.004005,0.007518,0.006281,0.007377,M
0.012085,0.002097,-0.004476,-0.005831,0.009651,-0.004163,-0.010607,-0.004348,M
-0.003069,-0.020663,0.002428,-0.001001,0.017524,-0.006009,0.009461,0.013604,F
0.004512,-0.009468,0.021187,0.00307,0.009666,-0.010247,-0.013271,0.015679,M
0.023828,0.003052,-0.016521,-0.028337,-0.015665,0.037292,0.00069,-0.00717,M
0.024041,0.008104,0.016556,-0.006948,0.010581,0.004014,-0.010636,0.001271,M
0.01042,-0.007428,0.017983,-0.002873,0.014203,0.005411,-0.005454,0.01568,M
-0.000592,-0.012692,-0.010257,0.001441,0.020351,-0.008448,0.00303,0.010556,M
-0.009355,-0.038128,-0.032475,0.011755,0.005868,-0.024294,0.030765,0.005144,F
0.055744,0.02083,0.034536,0.018209,0.033898,-0.036179,0.029038,-0.023619,M
0.028156,0.003297,-0.004484,0.004292,0.005511,0.004007,0.007305,0.004157,M
0.019432,0.001366,0.008873,-0.004086,-0.007596,0.012923,-0.024066,0.010548,M
0.002426,-0.011671,-0.016853,-0.00358,0.00078,-0.001654,0.005754,0.025971,F
0.013905,0.004522,-0.011295,-0.012777,-0.001767,0.004334,-0.012593,0.010178,F
0.023806,0.002418,-0.003709,0.018724,-0.002972,0.014811,-0.023496,0.028788,F
0.009825,-0.007972,-0.006941,0.00112,-0.008761,-0.007187,-0.02363,0.022622,M
0.005891,-0.011871,-0.024485,0.008832,-0.001041,0.000737,-0.008536,0.037417,F
0.02577,0.004669,-0.005292,-0.015148,0.000956,0.001186,-0.004228,0.010224,M
0.011413,0.007537,-0.039882,0.041745,0.005473,-0.060283,-0.009972,0.041571,M
0.020909,0.00557,-0.040293,0.064709,0.008533,-0.015012,-0.043974,0.042243,M
-0.017561,0.017405,0.003578,0.028616,-0.026161,0.007043,0.007284,0.003224,I
-0.010137,0.022496,-0.003146,0.023923,-0.020565,0.013898,0.013118,-0.002785,I
-0.011172,0.018212,0.004162,0.022214,-0.019593,0.01205,0.014675,0.004584,I
-0.019463,0.018648,0.003836,0.010548,-0.009883,-0.002944,-0.001306,0.00206,I
-0.021173,0.001975,-0.003054,0.021926,-0.00707,0.00759,0.009352,0.001237,I
-0.020624,0.009106,0.016623,0.016336,-0.012946,-0.005723,0.002595,0.012154,I
-0.014245,0.013707,0.008393,0.010071,-0.001882,-0.004442,-0.00026,-0.003759,I
-0.016436,0.010001,0.011208,-0.001694,-0.004854,0.006937,0.015405,0.015927,I
-0.009719,0.011519,0.002243,0.008024,-0.000745,0.006394,0.011933,-0.000448,I
-0.01019,0.008036,0.011262,0.00557,-0.000931,0.003526,0.009243,0.00117,I
-0.00771,0.001875,0.012553,-0.002687,0.006487,0.006098,0.013696,0.005095,I
-0.00414,0.004155,0.002762,0.005757,0.010711,0.003041,0.012921,-0.001019,I
0.000275,0.010601,-0.005257,0.002234,0.009925,0.001512,0.014712,-0.006662,I
-0.003212,0.007833,0.009318,0.002604,0.015153,-0.004106,0.001839,0.00572,I
-0.009479,0.007414,0.019261,-0.004745,0.010913,-0.007905,-0.006841,0.014647,M
-0.006054,-0.005192,0.010422,-0.004806,0.007851,0.00517,0.012959,0.006063,I
0.014662,0.014244,0.016424,0.019205,0.00878,-0.011007,-0.004377,0.0029,M
-0.001395,0.019158,0.004319,-0.003634,0.015335,0.001547,-0.009456,0.01724,I
0.010028,0.017365,-0.011389,0.009129,0.019563,-0.010637,-0.000014,-0.013076,F
0.002238,0.011865,0.002366,-0.003064,0.010008,-0.006438,0.008634,0.015759,M
0.000032,0.001522,-0.001369,0.000715,0.01222,-0.001931,0.002384,0.002136,F
-0.005622,0.001757,-0.004264,-0.002242,0.01192,-0.006686,0.001408,0.007123,F
0.002087,-0.004213,0.013505,-0.002018,0.015873,-0.004011,0.013043,0.014612,F
0.003659,0.002864,0.020186,-0.00781,0.00647,0.004931,-0.000081,0.02365,M
0.000855,0.005093,0.002316,-0.004185,0.012866,0.003252,-0.011032,0.014567,M
0.013228,0.011313,0.012048,0.001824,0.017076,-0.002733,0.000261,0.011784,F
0.015126,0.0217,-0.006084,0.010102,0.02008,-0.012964,-0.013033,0.005077,M
0.003818,-0.00283,0.00629,-0.000805,0.012782,0.002857,-0.007083,0.007554,F
0.017206,0.000471,-0.016567,-0.002822,0.004953,0.011146,0.012139,-0.009953,M
0.001527,-0.006993,0.012664,-0.015444,-0.011276,-0.001389,0.011665,0.027978,M
0.00381,0.002643,-0.01717,-0.005916,0.010536,-0.003377,0.003891,0.006404,M
0.005383,0.004289,0.011538,-0.00367,0.001619,-0.00688,-0.009441,0.021241,M
-0.004264,0.011562,-0.016272,-0.004598,0.023598,-0.014998,-0.017092,0.010463,M
0.000753,-0.003516,-0.005108,-0.002002,0.017425,-0.004843,-0.005837,0.01093,F
0.005052,0.004973,-0.001931,0.003662,0.00452,-0.011424,-0.014361,0.023917,M
0.028947,0.015947,0.00881,0.009783,0.032237,-0.000739,-0.000328,-0.000774,M
0.014279,0.001932,0.001255,0.001462,0.005197,0.007066,-0.005873,0.015814,F
0.007,-0.00209,-0.006214,0.003434,0.015382,-0.011311,-0.000594,0.009627,M
0.007197,-0.000373,-0.001611,0.010073,0.016459,-0.011703,-0.008832,0.014656,M
0.005988,-0.015597,-0.015348,-0.007435,-0.003972,0.01408,-0.006416,-0.00184,F
0.000154,-0.026216,-0.011684,0.003281,0.008497,-0.006588,0.024279,0.016715,F
0.003164,-0.021101,-0.005965,-0.00089,0.009933,0.008378,0.016702,0.021149,F
-0.012094,-0.005825,-0.023529,0.037501,0.051406,0.036519,-0.088288,0.0149,F
0.008171,-0.035057,-0.014633,0.011947,-0.000979,0.007375,0.015792,0.002242,F
0.026136,0.035082,0.008863,0.013666,0.023742,-0.026517,-0.037796,0.013856,F
0.00938,0.009216,-0.014553,0.015768,0.009565,-0.026838,-0.022045,0.022734,M
0.015591,-0.005621,-0.008575,0.001649,-0.00637,0.002947,-0.014646,0.023287,M
0.017272,-0.007364,-0.018157,0.023299,0.018768,-0.024729,-0.005263,0.015214,F
0.022378,-0.012779,0.007222,-0.012719,-0.002793,0.002706,0.012873,0.023061,F
0.027873,-0.013008,0.010818,0.003401,0.000788,0.016989,-0.01585,0.011388,F
0.023973,0.018792,-0.019374,0.031747,0.002067,-0.014753,-0.046616,0.044567,M
0.03962,0.015998,-0.031401,0.043475,-0.002075,-0.036816,-0.017335,0.02037,M
-0.013271,0.014236,0.006049,0.015433,-0.012364,0.005859,0.009277,-0.001411,I
-0.010654,0.017947,0.001231,0.009863,-0.011877,0.014035,0.017144,0.004255,I
-0.023673,0.011944,0.017726,0.010033,-0.020171,0.001565,0.006278,0.027903,I
-0.009443,0.017045,0.002834,0.013991,-0.007047,0.007775,0.008235,-0.005994,I
-0.013199,0.016676,-0.001368,0.009167,-0.006708,0.003404,0.004405,-0.007887,I
-0.007457,0.012106,0.004093,0.004393,-0.001889,0.011005,0.019487,0.000889,I
-0.016183,0.005455,0.01097,0.0035,-0.004722,0.004497,0.009634,0.002975,I
-0.011482,0.005785,0.009868,0.00728,-0.00315,0.006384,0.010326,-0.001468,I
-0.004908,0.008293,0.003131,0.011869,0.004375,0.002564,0.006511,-0.012781,I
-0.006898,0.007126,0.012435,-0.003185,-0.000344,0.01092,0.017292,0.00433,I
